id,type,value,parent_id
'd371fc13-fcd6-41fe-b24e-3bd3b3a2335e','SUBJECT_AREA','Петропавловский р-н','3a99f3cd-cafa-4e9e-9ade-7798003cbbe9'
'120784b8-34da-4a78-9929-a7e6b6cf7e30','SUBJECT_AREA','Поворинский р-н','3a99f3cd-cafa-4e9e-9ade-7798003cbbe9'
'393a9aae-7d37-427c-b8dc-95b27688a9c0','SUBJECT_AREA','Подгоренский р-н','3a99f3cd-cafa-4e9e-9ade-7798003cbbe9'
'b5373b81-19ed-4648-b8c5-be2f44b94934','SUBJECT_AREA','Рамонский р-н','3a99f3cd-cafa-4e9e-9ade-7798003cbbe9'
'153c6196-b9ad-4315-958c-8e5c503b8c14','SUBJECT_AREA','Репьевский р-н','3a99f3cd-cafa-4e9e-9ade-7798003cbbe9'
'29d2bc0b-d88d-448e-9ae3-c42ff0e321e5','SUBJECT_AREA','Россошанский р-н','3a99f3cd-cafa-4e9e-9ade-7798003cbbe9'
'410d007c-905c-409f-a971-41914090128b','SUBJECT_AREA','Семилукский р-н','3a99f3cd-cafa-4e9e-9ade-7798003cbbe9'
'ff421717-c72b-49d6-84e1-4ffbfb30877e','SUBJECT_AREA','Таловский р-н','3a99f3cd-cafa-4e9e-9ade-7798003cbbe9'
'abf6b654-5eb2-4985-879c-0527cfb5819f','SUBJECT_AREA','Терновский р-н','3a99f3cd-cafa-4e9e-9ade-7798003cbbe9'
'4429a20c-6375-4d8c-9a4d-ab4754c4f89c','SUBJECT_AREA','Хохольский р-н','3a99f3cd-cafa-4e9e-9ade-7798003cbbe9'
'093eb3fe-d7ba-4c5a-8c9b-2327ff786eff','SUBJECT_AREA','Эртильский р-н','3a99f3cd-cafa-4e9e-9ade-7798003cbbe9'
'9a24459d-f079-4ea1-b9bc-e3baeb43a054','SUBJECT_AREA','Верхнеландеховский р-н','f1f46746-201c-4cf3-9a48-a9c3a9083601'
'510e847d-bd84-4b98-a7b4-e39de6fca799','SUBJECT_AREA','Вичугский р-н','f1f46746-201c-4cf3-9a48-a9c3a9083601'
'db681177-9682-4961-ac8d-b1cc155a754a','SUBJECT_AREA','Гаврилово-Посадский р-н','f1f46746-201c-4cf3-9a48-a9c3a9083601'
'84e586e9-f4b4-4d56-951f-653b1815e8b7','SUBJECT_AREA','Заволжский р-н','f1f46746-201c-4cf3-9a48-a9c3a9083601'
'3879a877-b8c9-441d-bf40-8079155324aa','SUBJECT_AREA','Иваново г','f1f46746-201c-4cf3-9a48-a9c3a9083601'
'31e02d9a-f74f-487f-b078-4cba1f636f02','SUBJECT_AREA','Ивановский р-н','f1f46746-201c-4cf3-9a48-a9c3a9083601'
'e6cfb9c1-8e15-4b90-92a5-e1619f6d4ff7','SUBJECT_AREA','Ильинский р-н','f1f46746-201c-4cf3-9a48-a9c3a9083601'
'680e2b32-cb94-4f7d-af63-0b3faf77d1b0','SUBJECT_AREA','Кинешемский р-н','f1f46746-201c-4cf3-9a48-a9c3a9083601'
'42f5b094-bb46-429a-8bd2-94ccc2fb7cba','SUBJECT_AREA','Комсомольский р-н','f1f46746-201c-4cf3-9a48-a9c3a9083601'
'3c5d9384-fd89-4ce1-8026-e63414635de3','SUBJECT_AREA','Лежневский р-н','f1f46746-201c-4cf3-9a48-a9c3a9083601'
'8b447e39-049f-4f40-aa03-e9de9e94bcb8','SUBJECT_AREA','Лухский р-н','f1f46746-201c-4cf3-9a48-a9c3a9083601'
'97fa202f-02ea-4444-96e0-4000f7b5fd0f','SUBJECT_AREA','Палехский р-н','f1f46746-201c-4cf3-9a48-a9c3a9083601'
'92dee8b5-9411-4769-882a-b1dc5ee5f9cf','SUBJECT_AREA','Пестяковский р-н','f1f46746-201c-4cf3-9a48-a9c3a9083601'
'74ba8dff-3189-4310-a1f0-1a9ce4ec9115','SUBJECT_AREA','Приволжский р-н','f1f46746-201c-4cf3-9a48-a9c3a9083601'
'd30e0c5d-5b12-4c65-9380-917372e8bdcf','SUBJECT_AREA','Пучежский р-н','f1f46746-201c-4cf3-9a48-a9c3a9083601'
'ad196233-45ff-451a-b269-9061e57b87fb','SUBJECT_AREA','Родниковский р-н','f1f46746-201c-4cf3-9a48-a9c3a9083601'
'835a9fca-b206-49b9-950f-517ccb721eb2','SUBJECT_AREA','Савинский р-н','f1f46746-201c-4cf3-9a48-a9c3a9083601'
'7daea419-b59d-4840-b64b-c31372751712','SUBJECT_AREA','Тейковский р-н','f1f46746-201c-4cf3-9a48-a9c3a9083601'
'db745034-1171-49da-8a3f-01fd7bd8ce9b','SUBJECT_AREA','Фурмановский р-н','f1f46746-201c-4cf3-9a48-a9c3a9083601'
'0742aff1-1c28-405e-983d-ac1ee4580617','SUBJECT_AREA','Шуйский р-н','f1f46746-201c-4cf3-9a48-a9c3a9083601'
'5aec66c9-8bf3-4814-bc28-e4fdea1272dd','SUBJECT_AREA','Южский р-н','f1f46746-201c-4cf3-9a48-a9c3a9083601'
'274a82bf-bb47-46b5-bb61-38e14cdc7686','SUBJECT_AREA','Юрьевецкий р-н','f1f46746-201c-4cf3-9a48-a9c3a9083601'
'628b9a09-c041-4d0a-9d30-69ad4a02f1b2','SUBJECT_AREA','Бабынинский р-н','d54cc43e-4739-427f-a0fa-3f4d89925926'
'5f54643e-ea9a-4acc-a794-fdf2fb627ffb','SUBJECT_AREA','Барятинский р-н','d54cc43e-4739-427f-a0fa-3f4d89925926'
'86534126-328c-468e-b677-fea297b93208','SUBJECT_AREA','Боровский р-н','d54cc43e-4739-427f-a0fa-3f4d89925926'
'a2729ae6-5ca1-4338-af62-526846db7291','SUBJECT_AREA','Дзержинский р-н','d54cc43e-4739-427f-a0fa-3f4d89925926'
'c03446c9-be40-43c6-ab91-1494a36a9167','SUBJECT_AREA','Думиничский р-н','d54cc43e-4739-427f-a0fa-3f4d89925926'
'e5a2c3d0-d6c7-4ed9-8f9f-726bfa088a17','SUBJECT_AREA','Жиздринский р-н','d54cc43e-4739-427f-a0fa-3f4d89925926'
'f8cc936f-9f13-4f11-8197-bc29aa8c40f1','SUBJECT_AREA','Жуковский р-н','d54cc43e-4739-427f-a0fa-3f4d89925926'
'15c3e43e-9638-4bb2-8b6b-cc41edf3d7d1','SUBJECT_AREA','Износковский р-н','d54cc43e-4739-427f-a0fa-3f4d89925926'
'3813cfe0-1f07-4abf-acf9-aee78491dbb9','SUBJECT_AREA','Калуга г','d54cc43e-4739-427f-a0fa-3f4d89925926'
'52e276e3-fcbc-4795-808d-cb3262921568','SUBJECT_AREA','Кировский р-н','d54cc43e-4739-427f-a0fa-3f4d89925926'
'818fa3fa-a4d4-486c-8658-2f571d11b1a6','SUBJECT_AREA','Козельский р-н','d54cc43e-4739-427f-a0fa-3f4d89925926'
'7fd09e9c-af00-4f41-88ff-64b1b7f39923','SUBJECT_AREA','Куйбышевский р-н','d54cc43e-4739-427f-a0fa-3f4d89925926'
'89ae0347-fb93-486a-a396-1c758d774278','SUBJECT_AREA','Людиновский р-н','d54cc43e-4739-427f-a0fa-3f4d89925926'
'9f3816c3-be29-469c-88b7-163802ddc4de','SUBJECT_AREA','Малоярославецкий р-н','d54cc43e-4739-427f-a0fa-3f4d89925926'
'3846bb4e-d531-49b7-9627-f8981e1cd072','SUBJECT_AREA','Медынский р-н','d54cc43e-4739-427f-a0fa-3f4d89925926'
'024d688b-ef66-4876-9286-3f5c799c64de','SUBJECT_AREA','Мещовский р-н','d54cc43e-4739-427f-a0fa-3f4d89925926'
'd9e22931-dd8c-4ff5-9dad-ba437b9aebe6','SUBJECT_AREA','Мосальский р-н','d54cc43e-4739-427f-a0fa-3f4d89925926'
'a17d0d7a-abad-41ac-b7a5-ac37d3d2f3e6','SUBJECT_AREA','Обнинск г','d54cc43e-4739-427f-a0fa-3f4d89925926'
'f1374d0a-9842-4e8b-b1e8-212a0258c5d2','SUBJECT_AREA','Перемышльский р-н','d54cc43e-4739-427f-a0fa-3f4d89925926'
'26302bbb-800e-441d-86b4-619d3ba9411a','SUBJECT_AREA','Спас-Деменский р-н','d54cc43e-4739-427f-a0fa-3f4d89925926'
'535d412b-c324-49ca-84fa-9bf4fd0b068c','SUBJECT_AREA','Сухиничский р-н','d54cc43e-4739-427f-a0fa-3f4d89925926'
'081f4a77-2531-431e-af6c-0bcfbb2876ae','SUBJECT_AREA','Тарусский р-н','d54cc43e-4739-427f-a0fa-3f4d89925926'
'fd144f84-4669-4e17-9425-d119dc2ee78c','SUBJECT_AREA','Ульяновский р-н','d54cc43e-4739-427f-a0fa-3f4d89925926'
'1d656fc3-81d7-458c-ba7f-5fbd48e493df','SUBJECT_AREA','Ферзиковский р-н','d54cc43e-4739-427f-a0fa-3f4d89925926'
'5641274d-81cf-4f7a-a85f-0c0b14dded5a','SUBJECT_AREA','Хвастовичский р-н','d54cc43e-4739-427f-a0fa-3f4d89925926'
'639e6944-d131-466e-aaea-e82c977412a9','SUBJECT_AREA','Юхновский р-н','d54cc43e-4739-427f-a0fa-3f4d89925926'
'65427696-a7dd-4452-a6ee-29e8e575c977','SUBJECT_AREA','Антроповский р-н','9456f956-233b-42dc-a3a4-032cbc4925ca'
'e1449291-0ecb-4b7b-80db-b1007b5eb8ca','SUBJECT_AREA','Буйский р-н','9456f956-233b-42dc-a3a4-032cbc4925ca'
'aa7ca8fc-eb21-4761-9eec-66a9e90a355a','SUBJECT_AREA','Волгореченск г','9456f956-233b-42dc-a3a4-032cbc4925ca'
'e9c0df42-90b8-4c5f-842c-0a9b6a1394ee','SUBJECT_AREA','Вохомский р-н','9456f956-233b-42dc-a3a4-032cbc4925ca'
'87c09cf9-e5ef-4d3c-a34e-f0d2408052df','SUBJECT_AREA','Галичский р-н','9456f956-233b-42dc-a3a4-032cbc4925ca'
'56063a00-1a91-4770-8299-f7d4d2cb29f4','SUBJECT_AREA','Кадыйский р-н','9456f956-233b-42dc-a3a4-032cbc4925ca'
'5962bbb7-507b-4859-8bdf-0cf861a29fc3','SUBJECT_AREA','Кологривский р-н','9456f956-233b-42dc-a3a4-032cbc4925ca'
'33adc03b-1887-4078-bceb-4940eaa70c07','SUBJECT_AREA','Костромской р-н','9456f956-233b-42dc-a3a4-032cbc4925ca'
'fc98efb0-6ccb-482d-a159-0e672c63d3e7','SUBJECT_AREA','Красносельский р-н','9456f956-233b-42dc-a3a4-032cbc4925ca'
'268a98e4-8861-4ac8-89cb-80bed345c494','SUBJECT_AREA','Макарьевский р-н','9456f956-233b-42dc-a3a4-032cbc4925ca'
'ea6ca85b-5dae-4721-a8fd-17c76b4397cc','SUBJECT_AREA','Мантуровский р-н','9456f956-233b-42dc-a3a4-032cbc4925ca'
'a05a3e92-560d-4425-bdb1-b68aadc7dd78','SUBJECT_AREA','Межевской р-н','9456f956-233b-42dc-a3a4-032cbc4925ca'
'8d8074b2-60e1-4626-b0c7-f1be2381b2dd','SUBJECT_AREA','Нейский р-н','9456f956-233b-42dc-a3a4-032cbc4925ca'
'a4294c04-bd82-4ca0-9fdf-1c58871bc547','SUBJECT_AREA','Нерехтский р-н','9456f956-233b-42dc-a3a4-032cbc4925ca'
'b67cab80-b657-4bb4-bee7-ad671615d69d','SUBJECT_AREA','Октябрьский р-н','9456f956-233b-42dc-a3a4-032cbc4925ca'
'4c640b12-2704-482c-8b29-2de5067319be','SUBJECT_AREA','Островский р-н','9456f956-233b-42dc-a3a4-032cbc4925ca'
'67c89c08-ca3e-4405-9300-c2c4d27e48ce','SUBJECT_AREA','Павинский р-н','9456f956-233b-42dc-a3a4-032cbc4925ca'
'604b41da-0b48-4dd8-8983-0c3befda7c50','SUBJECT_AREA','Парфеньевский р-н','9456f956-233b-42dc-a3a4-032cbc4925ca'
'ba29c125-b322-4c57-ba7d-36fa909b343d','SUBJECT_AREA','Поназыревский р-н','9456f956-233b-42dc-a3a4-032cbc4925ca'
'272f6d36-7daa-4661-8a42-2a138328a8d4','SUBJECT_AREA','Пыщугский р-н','9456f956-233b-42dc-a3a4-032cbc4925ca'
'8af7795a-0f63-45cb-afcd-bd0c4d402605','SUBJECT_AREA','Солигаличский р-н','9456f956-233b-42dc-a3a4-032cbc4925ca'
'39e53a61-b825-4834-b4e9-0bbc02873887','SUBJECT_AREA','Судиславский р-н','9456f956-233b-42dc-a3a4-032cbc4925ca'
'c14d3af0-5d4e-495c-b204-c87f9ff387b7','SUBJECT_AREA','Сусанинский р-н','9456f956-233b-42dc-a3a4-032cbc4925ca'
'0cd98a2f-61d8-472e-b44a-e64c4dd73caf','SUBJECT_AREA','Чухломский р-н','9456f956-233b-42dc-a3a4-032cbc4925ca'
'b0605205-1460-462f-909e-8bc44abc6cfb','SUBJECT_AREA','Шарьинский р-н','9456f956-233b-42dc-a3a4-032cbc4925ca'
'e71f1764-752d-4471-903d-8e8de2af42a7','SUBJECT_AREA','Беловский р-н','80b4e48b-e991-4722-abad-959e31b38877'
'64b58742-d6fb-403d-87c8-5478abd465a6','SUBJECT_AREA','Большесолдатский р-н','80b4e48b-e991-4722-abad-959e31b38877'
'1fcd6dd1-41d7-443e-a35d-e4848ba4624e','SUBJECT_AREA','Глушковский р-н','80b4e48b-e991-4722-abad-959e31b38877'
'cbcd7c03-175b-4aa4-83a7-362efc08b0a9','SUBJECT_AREA','Горшеченский р-н','80b4e48b-e991-4722-abad-959e31b38877'
'e064a605-dd1d-4352-9cdf-4ffe1cb1ed4a','SUBJECT_AREA','Дмитриевский р-н','80b4e48b-e991-4722-abad-959e31b38877'
'7a916bcc-b035-4b52-8d09-0620be4ddf0f','SUBJECT_AREA','Железногорский р-н','80b4e48b-e991-4722-abad-959e31b38877'
'8444021a-1a31-4db2-8623-65c85f0c4034','SUBJECT_AREA','Золотухинский р-н','80b4e48b-e991-4722-abad-959e31b38877'
'd5c76082-fcd8-4762-bc69-e4fa34573f79','SUBJECT_AREA','Касторенский р-н','80b4e48b-e991-4722-abad-959e31b38877'
'3109c769-ca57-4e68-850e-3e42c9efc2bf','SUBJECT_AREA','Конышевский р-н','80b4e48b-e991-4722-abad-959e31b38877'
'161d7eba-c067-4f4f-b0c0-ca1def8ae6f6','SUBJECT_AREA','Кореневский р-н','80b4e48b-e991-4722-abad-959e31b38877'
'685bdcfc-b4ed-49fd-99ef-177d4c65dae8','SUBJECT_AREA','Курск г','80b4e48b-e991-4722-abad-959e31b38877'
'51b9525e-c669-4eb4-8131-812e84bdb77b','SUBJECT_AREA','Курский р-н','80b4e48b-e991-4722-abad-959e31b38877'
'f5cea6c9-a0fb-48ef-8dc5-b96f8f5f2af8','SUBJECT_AREA','Курчатовский р-н','80b4e48b-e991-4722-abad-959e31b38877'
'd3302065-39f4-4b96-9579-f51da0419198','SUBJECT_AREA','Льговский р-н','80b4e48b-e991-4722-abad-959e31b38877'
'638e625f-00b7-4d3b-8983-708c1e9055fc','SUBJECT_AREA','Мантуровский р-н','80b4e48b-e991-4722-abad-959e31b38877'
'05d49630-6e10-453c-a5c6-eb333054dfb2','SUBJECT_AREA','Медвенский р-н','80b4e48b-e991-4722-abad-959e31b38877'
'f1928a25-bcea-4757-af12-62fc7dc8be8b','SUBJECT_AREA','Обоянский р-н','80b4e48b-e991-4722-abad-959e31b38877'
'791ec059-b343-415f-bb7a-d703eab3720f','SUBJECT_AREA','Октябрьский р-н','80b4e48b-e991-4722-abad-959e31b38877'
'1bf60d10-eecc-45a4-82cf-446ab23e073f','SUBJECT_AREA','Поныровский р-н','80b4e48b-e991-4722-abad-959e31b38877'
'd71e1175-9128-4db1-a6e5-20230ad145d2','SUBJECT_AREA','Пристенский р-н','80b4e48b-e991-4722-abad-959e31b38877'
'1415f3b3-9e87-4084-8928-fce831809b4b','SUBJECT_AREA','Рыльский р-н','80b4e48b-e991-4722-abad-959e31b38877'
'fa878d4c-bcc9-42a1-bb3a-cc6c4759a840','SUBJECT_AREA','Советский р-н','80b4e48b-e991-4722-abad-959e31b38877'
'0faadecc-1a05-4be6-acdd-75648e25c21e','SUBJECT_AREA','Солнцевский р-н','80b4e48b-e991-4722-abad-959e31b38877'
'00387523-b76c-4303-8d30-fd63b54e7d81','SUBJECT_AREA','Суджанский р-н','80b4e48b-e991-4722-abad-959e31b38877'
'd507869f-bc77-4b46-9135-80b47d4a0a0d','SUBJECT_AREA','Тимский р-н','80b4e48b-e991-4722-abad-959e31b38877'
'8b38c61a-7ea2-4c4c-a801-471d4dbebf6d','SUBJECT_AREA','Фатежский р-н','80b4e48b-e991-4722-abad-959e31b38877'
'7b969cf1-c287-44c9-b36e-45be93375d33','SUBJECT_AREA','Хомутовский р-н','80b4e48b-e991-4722-abad-959e31b38877'
'30c4f451-b150-41d0-a5af-a1d1a0a2edca','SUBJECT_AREA','Черемисиновский р-н','80b4e48b-e991-4722-abad-959e31b38877'
'4b271f00-b757-4fad-bdaa-b331bb1e765c','SUBJECT_AREA','Щигровский р-н','80b4e48b-e991-4722-abad-959e31b38877'
'2887c72b-a16f-43bb-9b79-c0ef7160cb81','SUBJECT_AREA','Воловский р-н','6dbe197f-3368-4f56-8e3e-003cefd01750'
'95c13ae7-6f87-4893-bd8e-2746772c0579','SUBJECT_AREA','Грязинский р-н','6dbe197f-3368-4f56-8e3e-003cefd01750'
'd20d56f0-05e0-4ff3-bc50-1e3e5b32eb30','SUBJECT_AREA','Данковский р-н','6dbe197f-3368-4f56-8e3e-003cefd01750'
'd3b4e0b0-358c-410b-84b7-0d82f1887072','SUBJECT_AREA','Добринский р-н','6dbe197f-3368-4f56-8e3e-003cefd01750'
'3a371a7d-c495-4954-ae3c-e5e18c7d67ae','SUBJECT_AREA','Добровский р-н','6dbe197f-3368-4f56-8e3e-003cefd01750'
'65842895-e453-4a94-8492-a43eb9f58702','SUBJECT_AREA','Долгоруковский р-н','6dbe197f-3368-4f56-8e3e-003cefd01750'
'd3107219-1ac5-4a67-8ea2-b450f8e32e28','SUBJECT_AREA','Елец г','6dbe197f-3368-4f56-8e3e-003cefd01750'
'6a9bfee6-55ab-4b8c-a4ac-ddb89e9c2c8c','SUBJECT_AREA','Елецкий р-н','6dbe197f-3368-4f56-8e3e-003cefd01750'
'afc8ae91-19de-4e26-8da5-b915e852ad1a','SUBJECT_AREA','Задонский р-н','6dbe197f-3368-4f56-8e3e-003cefd01750'
'7b97f949-7728-4740-ba4c-6228692dba17','SUBJECT_AREA','Измалковский р-н','6dbe197f-3368-4f56-8e3e-003cefd01750'
'62704c96-b051-409c-b115-eb0d0d78092f','SUBJECT_AREA','Краснинский р-н','6dbe197f-3368-4f56-8e3e-003cefd01750'
'9e3647a1-cc1d-4ea6-8ac5-c17c835f9a15','SUBJECT_AREA','Лебедянский р-н','6dbe197f-3368-4f56-8e3e-003cefd01750'
'fa9d1743-fa46-4e31-be1d-409448f930b0','SUBJECT_AREA','Лев-Толстовский р-н','6dbe197f-3368-4f56-8e3e-003cefd01750'
'436081d1-a127-4402-8d69-ad6c6d7b8a2f','SUBJECT_AREA','Липецк г','6dbe197f-3368-4f56-8e3e-003cefd01750'
'4683eea2-fae9-4653-b550-df4d38e54079','SUBJECT_AREA','Липецкий р-н','6dbe197f-3368-4f56-8e3e-003cefd01750'
'73bd2d04-a851-428e-bb6f-231dc40eb688','SUBJECT_AREA','Становлянский р-н','6dbe197f-3368-4f56-8e3e-003cefd01750'
'ff99a246-4578-4c20-a7b0-d7ad7ac944e3','SUBJECT_AREA','Тербунский р-н','6dbe197f-3368-4f56-8e3e-003cefd01750'
'0cd92ea7-e539-4487-9fed-a86787f3ad10','SUBJECT_AREA','Усманский р-н','6dbe197f-3368-4f56-8e3e-003cefd01750'
'dd82fe03-8e62-4d0d-bbda-7855093f0a25','SUBJECT_AREA','Хлевенский р-н','6dbe197f-3368-4f56-8e3e-003cefd01750'
'f45d5445-236b-41a5-ba4c-11e8a286e02e','SUBJECT_AREA','Чаплыгинский р-н','6dbe197f-3368-4f56-8e3e-003cefd01750'
'7f87ede5-e015-4f2e-b611-73561de0f4dd','SUBJECT_AREA','Городское поселение Московский тер','2e9f86a0-3503-47e5-9d3d-4bd017e2585f'
'ad2b06cf-63f5-49ea-9fb9-8333d2b0e81a','SUBJECT_AREA','Зеленоград г','2e9f86a0-3503-47e5-9d3d-4bd017e2585f'
'b4c26f62-c909-4472-8404-a00620d4025c','SUBJECT_AREA','Троицк г','2e9f86a0-3503-47e5-9d3d-4bd017e2585f'
'76e84b43-bc2e-4f70-bd48-0e448256a2aa','SUBJECT_AREA','Щербинка г','2e9f86a0-3503-47e5-9d3d-4bd017e2585f'
'64c609cf-6d0d-472c-a52b-0e27b66c0505','SUBJECT_AREA','Балашихинский р-н','0eed5824-ea12-4bef-93f5-c7baa8e19919'
'369b7f52-ce7b-4578-a1bf-a1647c4bbb00','SUBJECT_AREA','Бронницы г','0eed5824-ea12-4bef-93f5-c7baa8e19919'
'0083171d-5a85-41ae-9a8d-34b3cf6888b7','SUBJECT_AREA','Волоколамский р-н','0eed5824-ea12-4bef-93f5-c7baa8e19919'
'f6b69e92-04f5-44ad-9fb9-b10761c1b174','SUBJECT_AREA','Воскресенский р-н','0eed5824-ea12-4bef-93f5-c7baa8e19919'
'39644b93-f5bc-46b1-8d10-abd2caebfb34','SUBJECT_AREA','Дзержинский г','0eed5824-ea12-4bef-93f5-c7baa8e19919'
'53afa7f9-2550-435f-8f93-70095898a8be','SUBJECT_AREA','Дмитровский р-н','0eed5824-ea12-4bef-93f5-c7baa8e19919'
'a5d58a1c-37cf-4ddd-b1f4-d95af1aa0cba','SUBJECT_AREA','Долгопрудный г','0eed5824-ea12-4bef-93f5-c7baa8e19919'
'93064a2f-52c8-4bc6-9e71-6058b6d91766','SUBJECT_AREA','Домодедово г','0eed5824-ea12-4bef-93f5-c7baa8e19919'
'441c5526-4828-47c3-9199-2788b0b3ae43','SUBJECT_AREA','Домодедовский р-н','0eed5824-ea12-4bef-93f5-c7baa8e19919'
'e2d0f80a-f7dd-4803-b526-dfde2a34a334','SUBJECT_AREA','Дубна г','0eed5824-ea12-4bef-93f5-c7baa8e19919'
'40f19787-cec2-4440-b68a-08c325cad1f0','SUBJECT_AREA','Егорьевский р-н','0eed5824-ea12-4bef-93f5-c7baa8e19919'
'58ad4145-82e8-4a95-85da-8c5316323a3d','SUBJECT_AREA','Железнодорожный г','0eed5824-ea12-4bef-93f5-c7baa8e19919'
'd910afa3-17a9-406b-ba9b-ccbdadc13fd7','SUBJECT_AREA','Жуковский г','0eed5824-ea12-4bef-93f5-c7baa8e19919'
'dd670478-fa06-40b7-9d6d-7de386cb3c92','SUBJECT_AREA','Зарайский р-н','0eed5824-ea12-4bef-93f5-c7baa8e19919'
'5768ff7f-0df0-47d4-8789-23f208283817','SUBJECT_AREA','Звенигород г','0eed5824-ea12-4bef-93f5-c7baa8e19919'
'd21a0af1-6351-479c-bed4-664eb9f1483e','SUBJECT_AREA','Ивантеевка г','0eed5824-ea12-4bef-93f5-c7baa8e19919'
'57ce7473-8672-46c6-92b3-10f53694f645','SUBJECT_AREA','Истринский р-н','0eed5824-ea12-4bef-93f5-c7baa8e19919'
'e64f0c21-68fa-44fb-8a21-0dc4cce462a3','SUBJECT_AREA','Каширский р-н','0eed5824-ea12-4bef-93f5-c7baa8e19919'
'd513ffe7-b967-4dcf-acde-747ec7ea006b','SUBJECT_AREA','Климовск г','0eed5824-ea12-4bef-93f5-c7baa8e19919'
'4caafea8-22a9-472e-b95e-c43ea541b14d','SUBJECT_AREA','Клинский р-н','0eed5824-ea12-4bef-93f5-c7baa8e19919'
'4a816e20-4a64-4b1b-ae9b-bcf8910e3856','SUBJECT_AREA','Коломенский р-н','0eed5824-ea12-4bef-93f5-c7baa8e19919'
'f36452e9-8b6f-40ba-9cd5-48e9f522a4e0','SUBJECT_AREA','Коломна г','0eed5824-ea12-4bef-93f5-c7baa8e19919'
'7b6e379c-3578-4cc1-ae7b-6b701d76fc38','SUBJECT_AREA','Королев г','0eed5824-ea12-4bef-93f5-c7baa8e19919'
'107c4e60-a369-461a-8c36-3635450c50fe','SUBJECT_AREA','Котельники г','0eed5824-ea12-4bef-93f5-c7baa8e19919'
'cfb11499-024b-43f6-af8f-25cb0ac6422f','SUBJECT_AREA','Красноармейск г','0eed5824-ea12-4bef-93f5-c7baa8e19919'
'e4ecfdd0-7b48-4546-a84e-f1fa5fb9e71e','SUBJECT_AREA','Красногорский р-н','0eed5824-ea12-4bef-93f5-c7baa8e19919'
'337dbd3e-ec45-4f50-84fb-e6f0420208c5','SUBJECT_AREA','Краснознаменск г','0eed5824-ea12-4bef-93f5-c7baa8e19919'
'7ada9aef-f444-4d68-ae2e-74c31445aff5','SUBJECT_AREA','Ленинский р-н','0eed5824-ea12-4bef-93f5-c7baa8e19919'
'638797b0-71d0-46d1-8ec6-29938df00aa7','SUBJECT_AREA','Лобня г','0eed5824-ea12-4bef-93f5-c7baa8e19919'
'e41eeb99-92ac-4694-835b-7d751073a7f4','SUBJECT_AREA','Лосино-Петровский г','0eed5824-ea12-4bef-93f5-c7baa8e19919'
'212f888b-dea5-4008-bc47-31f08b5ae2da','SUBJECT_AREA','Лотошинский р-н','0eed5824-ea12-4bef-93f5-c7baa8e19919'
'7dcc379c-94a2-4c65-9924-f882e43cca1f','SUBJECT_AREA','Луховицкий р-н','0eed5824-ea12-4bef-93f5-c7baa8e19919'
'a551e020-9e83-4093-af28-1eb0cb1f4b5e','SUBJECT_AREA','Лыткарино г','0eed5824-ea12-4bef-93f5-c7baa8e19919'
'f485bb35-3728-44ff-8312-c79b4184b393','SUBJECT_AREA','Люберецкий р-н','0eed5824-ea12-4bef-93f5-c7baa8e19919'
'ba364a4d-3396-4b94-a80e-a37740027802','SUBJECT_AREA','Можайский р-н','0eed5824-ea12-4bef-93f5-c7baa8e19919'
'494e610a-f179-4c59-9185-e552e6473859','SUBJECT_AREA','Мытищинский р-н','0eed5824-ea12-4bef-93f5-c7baa8e19919'
'a04df94a-3916-461e-a9c1-ad21bb1a3095','SUBJECT_AREA','Наро-Фоминский р-н','0eed5824-ea12-4bef-93f5-c7baa8e19919'
'4fb6eb9a-4da7-4205-9d57-04b97cd9de7c','SUBJECT_AREA','Ногинский р-н','0eed5824-ea12-4bef-93f5-c7baa8e19919'
'7a8fdec1-bbea-4f9f-b097-127991a2b45b','SUBJECT_AREA','Одинцовский р-н','0eed5824-ea12-4bef-93f5-c7baa8e19919'
'2ed6519e-d133-47df-8aae-351b62e499a6','SUBJECT_AREA','Озерский р-н','0eed5824-ea12-4bef-93f5-c7baa8e19919'
'10ed9789-a193-4c3d-9130-8fe18c5cd581','SUBJECT_AREA','Орехово-Зуево г','0eed5824-ea12-4bef-93f5-c7baa8e19919'
